,Time_opsim,Solar power (watts),Solar X,Solar Y,Solar Z,Panel E Temp,Panel W Temp,Panel Top Temp,Panel E Efficiency,Panel W Efficiency,Panel Top Efficiency
1990,497.4999999962747,0.0,-0.3205705403566293,-0.3940732914676346,-0.8613598374705681,-172.91824275732503,-172.91824275732503,-172.91824275732503,0.3563779946595638,0.3563779946595638,0.3563779946595638
1991,497.7499999925494,0.0,-0.3184810958729216,-0.3943526727203464,-0.8620068219509067,-172.94243456852496,-172.94243456852496,-172.94243456852496,0.3563817856459717,0.3563817856459717,0.3563817856459717
1992,498.0,0.0,-0.31639010546135,-0.3946301921947087,-0.8626495885204624,-172.96662637974174,-172.96662637974174,-172.96662637974174,0.356385575961995,0.356385575961995,0.356385575961995
1993,498.2499999962747,0.0,-0.314297579263619,-0.3949058485365966,-0.8632881340900149,-172.9908181909417,-172.9908181909417,-172.9908181909417,0.3563893656076284,0.3563893656076284,0.3563893656076284
1994,498.4999999925494,0.0,-0.312203527432232,-0.3951796404003889,-0.8639224555895574,-173.0150100021416,-173.0150100021416,-173.0150100021416,0.3563931545828746,0.3563931545828746,0.3563931545828746
1995,498.75,0.0,-0.3101079601243849,-0.3954515664497917,-0.8645525499701558,-173.0392018133584,-173.0392018133584,-173.0392018133584,0.3563969428877362,0.3563969428877362,0.3563969428877362
1996,498.9999999962747,0.0,-0.3080108875045159,-0.3957216253574901,-0.8651784142031669,-173.0633936245583,-173.0633936245583,-173.0633936245583,0.3564007305222079,0.3564007305222079,0.3564007305222079
1997,499.2499999925494,0.0,-0.3059123197459825,-0.3959898158049325,-0.8658000452797443,-173.08758543575823,-173.08758543575823,-173.08758543575823,0.3564045174862924,0.3564045174862924,0.3564045174862924
1998,499.5,0.0,-0.3038122670266936,-0.3962561364828981,-0.8664174402121346,-173.111777246975,-173.111777246975,-173.111777246975,0.3564083037799923,0.3564083037799923,0.3564083037799923
1999,499.7499999962747,0.0,-0.30171073953425,-0.3965205860908329,-0.8670305960321575,-173.13596905817494,-173.13596905817494,-173.13596905817494,0.3564120894033023,0.3564120894033023,0.3564120894033023
2000,499.9999999925494,0.0,-0.2996077474615735,-0.3967831633374116,-0.8676395097924938,-173.16016086937486,-173.16016086937486,-173.16016086937486,0.3564158743562251,0.3564158743562251,0.3564158743562251
2001,500.25,0.0,-0.2975033010094476,-0.3970438669402114,-0.868244178565941,-173.18435268059164,-173.18435268059164,-173.18435268059164,0.3564196586387633,0.3564196586387633,0.3564196586387633
2002,500.4999999962747,0.0,-0.2953974103838788,-0.3973026956260461,-0.8688445994461701,-173.20854449179157,-173.20854449179157,-173.20854449179157,0.3564234422509116,0.3564234422509116,0.3564234422509116
2003,500.7499999925494,0.0,-0.2932900858003808,-0.3975596481304275,-0.8694407695465034,-173.2327363029915,-173.2327363029915,-173.2327363029915,0.3564272251926726,0.3564272251926726,0.3564272251926726
2004,501.0,0.0,-0.2911813374787154,-0.3978147231982219,-0.8700326860014103,-173.25692811420828,-173.25692811420828,-173.25692811420828,0.3564310074640491,0.3564310074640491,0.3564310074640491
